CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
16700	16859	-73.016	16700	0.8732	16700.0	335	HN40:C2H3NO2
16125	17176	0.000	16125	0.788	16125.0	335	 
16373	16986	73.016	16373	0.8291	16373.0	335	HN40:C2H3NO2
16127	16139	18.010	16127	0.8177	16127.0	335	H2O
16139	16437	0.000	16139	0.8139	16139.0	335	 
16437	17131	-46.005	16437	0.8313	16437.0	335	CH2O2
15922	16643	-57.021	15922	0.814	15922.0	335	HN4:C2H3NO
16612	16700	73.016	16612	0.8497	16612.0	335	HN40:C2H3NO2
15710	15779	89.011	15710	0.8359	15710.0	335	 
16643	17131	11.016	16643	0.8279	16643.0	335	 
15710	16700	89.011	15710	0.8347	15710.0	335	 
16127	16643	-39.011	16127	0.8121	16127.0	335	C2HN
16668	16983	-0.000	16668	0.8727	16668.0	335	 
15779	15908	-73.017	15779	0.8138	15779.0	335	HN40:C2H3NO2
16306	16803	-15.994	16306	0.7885	16306.0	335	O
15922	16127	-18.010	15922	0.8127	15922.0	335	H2O
15710	16668	71.003	15710	0.8142	15710.0	335	C2HNO2
15779	16139	-0.000	15779	0.8301	15779.0	335	 
15922	16306	-0.000	15922	0.8296	15922.0	335	 
15779	16700	-0.000	15779	0.8322	15779.0	335	 
15908	16954	27.011	15908	0.8148	15908.0	335	CHN
16127	16306	18.010	16127	0.8098	16127.0	335	H2O
15710	16986	89.011	15710	0.827	15710.0	335	 
16700	16796	-89.010	16700	0.8679	16700.0	335	 
16127	16983	0.002	16127	0.8183	16127.0	335	 
15722	16983	55.009	15722	0.8227	15722.0	335	C2HNO
16444	16643	15.995	16444	0.8105	16444.0	335	O
15722	16668	55.009	15722	0.8033	15722.0	335	C2HNO
16437	16512	-18.008	16437	0.8041	16437.0	335	H2O
15922	16700	-0.000	15922	0.8449	15922.0	335	 
16306	16437	0.000	16306	0.8043	16306.0	335	 
16512	16643	-39.012	16512	0.8342	16512.0	335	C2HN
16796	16859	15.995	16796	0.8734	16796.0	335	O
16954	16986	46.005	16954	0.8251	16954.0	335	CH2O2
15710	16859	15.995	15710	0.855	15710.0	335	O
16700	16986	0.000	16700	0.8542	16700.0	335	 
15710	16796	0.000	15710	0.8492	15710.0	335	 
16127	16437	18.010	16127	0.7887	16127.0	335	H2O
15779	16306	-0.000	15779	0.8288	15779.0	335	 
15710	16954	43.006	15710	0.8505	15710.0	335	CHNO
16139	17131	-46.005	16139	0.8142	16139.0	335	CH2O2
16512	17131	-27.997	16512	0.8002	16512.0	335	CO
16437	16668	-18.008	16437	0.8047	16437.0	335	H2O
15908	16612	0.000	15908	0.8779	15908.0	335	 
15779	16986	-0.000	15779	0.8138	15779.0	335	 
13968	16437	47.984	13968	0.7898	13968.0	335	 
16127	16512	0.001	16127	0.7886	16127.0	335	 
16643	16668	39.013	16643	0.8281	16643.0	335	C2HN
15922	16139	-0.000	15922	0.875	15922.0	335	 
17282	17787	72.058	17282	0.8528	17282.0	336	C2H6N3
3501	18845	0.000	3501	0.9189	3501.0	337	 
2159	2702	0.000	2159	0.979	2159.0	337	 
3329	3880	0.000	3329	0.9832	3329.0	337	 
2353	4736	0.000	2353	0.9275	2353.0	337	 
5076	18846	0.000	5076	0.9181	5076.0	337	 
3880	4495	-0.000	3880	0.991	3880.0	337	 
3665	4230	0.000	3665	0.9836	3665.0	337	 
2702	2889	27.995	2702	0.7033	2702.0	337	CO
18845	18846	14.016	18845	0.8375	18845.0	337	methanol (-H2O):CH2
2043	3665	0.000	2043	0.8578	2043.0	337	 
4230	4495	-0.000	4230	0.9469	4230.0	337	 
4193	4574	-0.000	4193	0.9278	4193.0	337	 
3880	5076	-0.000	3880	0.9152	3880.0	337	 
3057	3880	0.000	3057	0.9707	3057.0	337	 
2159	4574	-0.000	2159	0.8089	2159.0	337	 
3057	4230	0.000	3057	0.8899	3057.0	337	 
2043	3880	0.000	2043	0.9591	2043.0	337	 
2159	18845	0.000	2159	0.8668	2159.0	337	 
4230	4736	-0.000	4230	0.9553	4230.0	337	 
3988	4788	0.000	3988	0.9348	3988.0	337	 
1371	1470	-1.003	1371	0.8051	1371.0	337	isotope_13C
2702	3501	-0.000	2702	0.9167	2702.0	337	 
4736	5076	-0.000	4736	0.9304	4736.0	337	 
3501	4193	0.000	3501	0.9171	3501.0	337	 
2043	3057	0.000	2043	0.9427	2043.0	337	 
2043	4495	-0.000	2043	0.9456	2043.0	337	 
3329	4495	-0.000	3329	0.9846	3329.0	337	 
4230	18846	0.000	4230	0.9667	4230.0	337	 
2353	3665	0.000	2353	0.8586	2353.0	337	 
3329	4736	-0.000	3329	0.9578	3329.0	337	 
2353	4495	0.000	2353	0.9476	2353.0	337	 
3880	18846	0.000	3880	0.8952	3880.0	337	 
3329	18846	0.000	3329	0.8623	3329.0	337	 
4193	4788	-0.000	4193	0.9401	4193.0	337	 
2353	5076	-0.000	2353	0.8689	2353.0	337	 
3501	3988	0.000	3501	0.9084	3501.0	337	 
4193	18845	0.000	4193	0.9487	4193.0	337	 
4495	5076	-0.000	4495	0.9362	4495.0	337	 
4574	18845	0.000	4574	0.9287	4574.0	337	 
2043	4230	0.000	2043	0.8604	2043.0	337	 
2353	4230	0.000	2353	0.8618	2353.0	337	 
3057	3329	0.000	3057	0.9753	3057.0	337	 
3329	5076	-0.000	3329	0.9027	3329.0	337	 
2159	3501	-0.000	2159	0.8885	2159.0	337	 
3329	3665	0.000	3329	0.9094	3329.0	337	 
3057	4736	-0.000	3057	0.9342	3057.0	337	 
2043	3329	0.000	2043	0.952	2043.0	337	 
1371	2159	-14.016	1371	0.7915	1371.0	337	methanol (-H2O):CH2
2159	2889	27.995	2159	0.7539	2159.0	337	CO
3665	5076	-0.000	3665	0.9357	3665.0	337	 
3665	4736	-0.000	3665	0.9522	3665.0	337	 
4736	18846	0.000	4736	0.925	4736.0	337	 
2159	4788	-0.000	2159	0.8489	2159.0	337	 
2043	2353	-0.000	2043	0.9729	2043.0	337	 
4495	4736	0.000	4495	0.9766	4495.0	337	 
2702	4788	-0.000	2702	0.8272	2702.0	337	 
3501	4788	0.000	3501	0.9034	3501.0	337	 
2702	18845	0.000	2702	0.8422	2702.0	337	 
2353	3880	0.000	2353	0.9615	2353.0	337	 
3501	4574	0.000	3501	0.8909	3501.0	337	 
3988	18845	0.000	3988	0.9593	3988.0	337	 
2159	3988	-0.000	2159	0.8248	2159.0	337	 
3880	4230	0.000	3880	0.9336	3880.0	337	 
2353	3329	0.000	2353	0.9507	2353.0	337	 
3057	3665	0.000	3057	0.8867	3057.0	337	 
3988	4193	0.000	3988	0.9563	3988.0	337	 
3329	4230	0.000	3329	0.912	3329.0	337	 
3057	5076	-0.000	3057	0.8951	3057.0	337	 
1355	18846	-0.014	1355	0.8759	1355.0	337	 
2145	2620	0.000	2145	0.7061	2145.0	337	 
3665	4495	-0.000	3665	0.9459	3665.0	337	 
4788	18845	0.000	4788	0.9254	4788.0	337	 
3880	4736	-0.000	3880	0.9754	3880.0	337	 
4230	5076	-0.000	4230	0.9508	4230.0	337	 
2702	4193	0.000	2702	0.8333	2702.0	337	 
2353	3057	0.000	2353	0.9582	2353.0	337	 
1371	18846	0.000	1371	0.8796	1371.0	337	 
3665	18846	0.000	3665	0.9698	3665.0	337	 
2702	3988	-0.000	2702	0.7996	2702.0	337	 
3665	3880	0.000	3665	0.9398	3665.0	337	 
3988	4574	0.000	3988	0.9575	3988.0	337	 
2043	4736	-0.000	2043	0.9314	2043.0	337	 
2159	4193	0.000	2159	0.8582	2159.0	337	 
2043	5076	-0.000	2043	0.8581	2043.0	337	 
2145	2889	0.000	2145	0.8778	2145.0	337	 
4495	18846	0.000	4495	0.9022	4495.0	337	 
2702	4574	-0.000	2702	0.7897	2702.0	337	 
3057	4495	-0.000	3057	0.9667	3057.0	337	 
4574	4788	0.000	4574	0.9083	4574.0	337	 
1355	1371	-0.014	1355	0.9939	1355.0	337	 
538	1135	0.048	538	0.7968	538.0	338	 
17525	18104	-0.000	17525	0.9909	17525.0	339	 
18201	18306	0.000	18201	0.985	18201.0	339	 
16840	17408	0.000	16840	0.9902	16840.0	339	 
18104	18201	0.000	18104	0.9907	18104.0	339	 
17408	17525	0.000	17408	0.9955	17408.0	339	 
17837	18201	0.000	17837	0.9889	17837.0	339	 
17408	17747	-0.000	17408	0.9891	17408.0	339	 
17525	17747	-0.000	17525	0.9927	17525.0	339	 
16840	18104	-0.000	16840	0.9904	16840.0	339	 
17525	17837	-0.000	17525	0.9889	17525.0	339	 
17747	18306	0.000	17747	0.9835	17747.0	339	 
17525	18306	-0.000	17525	0.9912	17525.0	339	 
16840	17747	-0.000	16840	0.9859	16840.0	339	 
17979	18306	0.000	17979	0.9813	17979.0	339	 
17747	17979	0.000	17747	0.9902	17747.0	339	 
17525	17979	-0.000	17525	0.9928	17525.0	339	 
16840	17979	-0.000	16840	0.9933	16840.0	339	 
17408	17979	-0.000	17408	0.9874	17408.0	339	 
17979	18104	0.000	17979	0.9894	17979.0	339	 
17837	18104	0.000	17837	0.9995	17837.0	339	 
16840	17837	-0.000	16840	0.9897	16840.0	339	 
16840	17525	0.000	16840	0.9865	16840.0	339	 
17408	17837	-0.000	17408	0.9914	17408.0	339	 
17979	18201	0.000	17979	0.9922	17979.0	339	 
17408	18104	-0.000	17408	0.9921	17408.0	339	 
17837	17979	0.000	17837	0.9876	17837.0	339	 
16840	18306	-0.000	16840	0.9863	16840.0	339	 
17747	17837	0.000	17747	0.9946	17747.0	339	 
16840	18201	-0.000	16840	0.9864	16840.0	339	 
17525	18201	-0.000	17525	0.9934	17525.0	339	 
17408	18201	-0.000	17408	0.9895	17408.0	339	 
17747	18104	0.000	17747	0.9952	17747.0	339	 
17747	18201	0.000	17747	0.9924	17747.0	339	 
17837	18306	0.000	17837	0.9878	17837.0	339	 
18104	18306	0.000	18104	0.9876	18104.0	339	 
17408	18306	-0.000	17408	0.9957	17408.0	339	 
11247	11416	0.000	11247	0.8764	11247.0	341	 
1863	2125	-0.000	1863	0.7418	1863.0	344	 
16411	16540	0.000	16411	0.8824	16411.0	347	 
2954	3046	-33.987	2954	0.7794	2954.0	348	 
5871	6049	0.000	5871	0.8042	5871.0	349	 
16447	17673	-14.016	16447	0.7747	16447.0	350	methanol (-H2O):CH2
17051	17118	14.016	17051	0.7917	17051.0	350	methanol (-H2O):CH2
17102	17673	44.027	17102	0.8685	17102.0	350	H2N3:C2H4O
15449	16565	-14.016	15449	0.7878	15449.0	350	methanol (-H2O):CH2
16565	17102	0.000	16565	0.8932	16565.0	350	 
15449	17118	44.026	15449	0.7842	15449.0	350	H2N3:C2H4O
8333	8684	-0.000	8333	0.7096	8333.0	351	 
8333	8490	-0.000	8333	0.7579	8333.0	351	 
8333	8811	-0.000	8333	0.8061	8333.0	351	 
8490	8811	-0.000	8490	0.7	8490.0	351	 
15112	15699	-2.016	15112	0.7759	15112.0	354	H2
14952	15699	162.050	14952	0.7212	14952.0	354	C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
15112	15414	-2.015	15112	0.8051	15112.0	354	H2
15414	15699	-0.001	15414	0.7638	15414.0	354	 
15252	15414	-2.014	15252	0.773	15252.0	354	H2
15112	15252	-0.000	15112	0.8022	15112.0	354	 
15252	15587	-28.031	15252	0.7567	15252.0	354	C2H4
2244	18885	-0.051	2244	0.9558	2244.0	355	 
4584	16953	0.000	4584	0.9019	4584.0	355	 
17260	18885	-0.051	17260	0.9335	17260.0	355	 
4584	18885	-0.050	4584	0.9012	4584.0	355	 
18854	18942	-0.018	18854	0.9652	18854.0	355	 
3742	18218	0.000	3742	0.9291	3742.0	355	 
3742	17260	0.001	3742	0.9169	3742.0	355	 
16953	18218	-0.000	16953	0.9694	16953.0	355	 
16953	18942	-0.051	16953	0.9237	16953.0	355	 
1469	18854	-0.033	1469	0.9334	1469.0	355	 
3742	18854	-0.033	3742	0.9309	3742.0	355	 
768	1469	0.000	768	0.981	768.0	355	 
1469	16953	0.000	1469	0.9685	1469.0	355	 
3742	18942	-0.050	3742	0.9071	3742.0	355	 
2244	18854	-0.033	2244	0.9439	2244.0	355	 
3078	3742	-0.000	3078	0.9058	3078.0	355	 
4584	18854	-0.033	4584	0.8985	4584.0	355	 
768	18885	-0.051	768	0.9454	768.0	355	 
1469	17260	0.000	1469	0.9596	1469.0	355	 
768	2244	0.000	768	0.9752	768.0	355	 
4584	17260	0.000	4584	0.8918	4584.0	355	 
2244	18942	-0.051	2244	0.9282	2244.0	355	 
18885	18942	0.000	18885	0.9234	18885.0	355	 
4584	18218	0.000	4584	0.9131	4584.0	355	 
18218	18942	-0.051	18218	0.9201	18218.0	355	 
18218	18885	-0.051	18218	0.9592	18218.0	355	 
768	18854	-0.033	768	0.9334	768.0	355	 
17260	18854	-0.033	17260	0.9124	17260.0	355	 
768	17260	0.000	768	0.9577	768.0	355	 
1469	4584	-0.000	1469	0.9101	1469.0	355	 
4584	18942	-0.050	4584	0.886	4584.0	355	 
16953	18854	-0.033	16953	0.9228	16953.0	355	 
1469	18942	-0.051	1469	0.9341	1469.0	355	 
768	16953	0.000	768	0.9687	768.0	355	 
768	18942	-0.051	768	0.94	768.0	355	 
2244	18218	0.000	2244	0.9604	2244.0	355	 
17260	18942	-0.051	17260	0.9134	17260.0	355	 
2244	17260	0.000	2244	0.954	2244.0	355	 
1469	18218	0.000	1469	0.965	1469.0	355	 
1469	3742	-0.000	1469	0.9461	1469.0	355	 
2244	3742	-0.000	2244	0.9602	2244.0	355	 
768	3742	-0.000	768	0.9409	768.0	355	 
2244	4584	-0.000	2244	0.9137	2244.0	355	 
1469	2244	-0.000	1469	0.9882	1469.0	355	 
1469	18885	-0.051	1469	0.957	1469.0	355	 
768	18218	0.000	768	0.9706	768.0	355	 
768	4584	-0.000	768	0.91	768.0	355	 
3742	16953	0.001	3742	0.9274	3742.0	355	 
16953	18885	-0.051	16953	0.9375	16953.0	355	 
3742	18885	-0.050	3742	0.9311	3742.0	355	 
16953	17260	0.000	16953	0.9716	16953.0	355	 
18854	18885	-0.018	18854	0.926	18854.0	355	 
2244	16953	0.000	2244	0.9632	2244.0	355	 
18218	18854	-0.033	18218	0.9258	18218.0	355	 
17260	18218	-0.000	17260	0.9633	17260.0	355	 
6324	6462	0.000	6324	0.887	6324.0	356	 
10017	10163	-27.995	10017	0.9097	10017.0	358	CO
8046	9065	12.000	8046	0.8252	8046.0	358	C
9065	9860	-27.995	9065	0.9145	9065.0	358	CO
8046	10017	12.000	8046	0.8112	8046.0	358	C
9860	10017	27.995	9860	0.8905	9860.0	358	CO
9860	10163	0.000	9860	0.9293	9860.0	358	 
9354	10163	-27.995	9354	0.9298	9354.0	358	CO
8046	9354	12.000	8046	0.8195	8046.0	358	C
9065	10017	0.000	9065	0.92	9065.0	358	 
9354	10017	0.000	9354	0.9485	9354.0	358	 
9065	10163	-27.995	9065	0.9295	9065.0	358	CO
9354	9860	-27.995	9354	0.9203	9354.0	358	CO
9065	9354	0.000	9065	0.9703	9065.0	358	 
10176	10331	0.000	10176	0.9733	10176.0	359	 
5562	6215	-0.036	5562	0.7149	5562.0	361	 
10747	10843	-0.001	10747	0.7073	10747.0	362	 
6625	6722	0.000	6625	0.9606	6625.0	363	 
6537	14969	0.000	6537	0.8962	6537.0	363	 
4583	14969	0.000	4583	0.771	4583.0	363	 
6537	6625	0.000	6537	0.9799	6537.0	363	 
4154	4583	-0.000	4154	0.8979	4154.0	363	 
4583	15312	0.000	4583	0.7326	4583.0	363	 
4583	6537	0.000	4583	0.8539	4583.0	363	 
6625	15312	0.000	6625	0.8621	6625.0	363	 
4154	6625	-0.000	4154	0.7988	4154.0	363	 
6722	15312	0.000	6722	0.832	6722.0	363	 
4583	6722	0.000	4583	0.9383	4583.0	363	 
6625	14969	0.000	6625	0.8842	6625.0	363	 
6537	15312	0.000	6537	0.8543	6537.0	363	 
4583	6625	0.000	4583	0.8934	4583.0	363	 
4154	6722	-0.000	4154	0.8626	4154.0	363	 
14969	15312	0.000	14969	0.8029	14969.0	363	 
6722	14969	0.000	6722	0.8661	6722.0	363	 
6537	6722	0.000	6537	0.9496	6537.0	363	 
4154	6537	-0.000	4154	0.7721	4154.0	363	 
15512	16045	-2.016	15512	0.7492	15512.0	364	H2
15191	18466	-30.047	15191	0.77	15191.0	364	C2H6
15191	15669	-28.031	15191	0.7236	15191.0	364	C2H4
15552	16045	-28.031	15552	0.7945	15552.0	364	C2H4
15003	15937	-30.047	15003	0.7764	15003.0	364	C2H6
16045	18466	0.001	16045	0.8432	16045.0	364	 
15552	16222	-28.032	15552	0.7497	15552.0	364	C2H4
15191	15552	-2.016	15191	0.7183	15191.0	364	H2
15191	15937	-30.047	15191	0.7564	15191.0	364	C2H6
15003	15552	-2.016	15003	0.7629	15003.0	364	H2
15937	18466	0.001	15937	0.8694	15937.0	364	 
15669	15937	-2.016	15669	0.7006	15669.0	364	H2
15191	16222	-30.047	15191	0.7473	15191.0	364	C2H6
15669	16045	-2.016	15669	0.7391	15669.0	364	H2
15512	18466	-2.015	15512	0.7511	15512.0	364	H2
15937	16222	0.000	15937	0.8527	15937.0	364	 
15003	16045	-30.047	15003	0.761	15003.0	364	C2H6
15669	18466	-2.015	15669	0.7233	15669.0	364	H2
15512	15669	0.000	15512	0.8293	15512.0	364	 
15003	15191	0.000	15003	0.8143	15003.0	364	 
15512	16222	-2.016	15512	0.7213	15512.0	364	H2
15937	16045	0.000	15937	0.8262	15937.0	364	 
16045	16222	-0.000	16045	0.8304	16045.0	364	 
15003	16222	-30.047	15003	0.769	15003.0	364	C2H6
15364	18466	-28.031	15364	0.7114	15364.0	364	C2H4
15003	18466	-30.046	15003	0.789	15003.0	364	C2H6
15191	16045	-30.047	15191	0.7636	15191.0	364	C2H6
15552	18466	-28.031	15552	0.7731	15552.0	364	C2H4
16222	18466	0.001	16222	0.8636	16222.0	364	 
15552	15937	-28.032	15552	0.7576	15552.0	364	C2H4
10698	10892	0.000	10698	0.9448	10698.0	365	 
10698	10797	0.000	10698	0.9618	10698.0	365	 
10698	12132	-45.058	10698	0.758	10698.0	365	C2H7N
10797	12132	-45.058	10797	0.7687	10797.0	365	C2H7N
10892	12132	-45.058	10892	0.7672	10892.0	365	C2H7N
10892	11872	-45.130	10892	0.7223	10892.0	365	 
10698	11872	-45.130	10698	0.7161	10698.0	365	 
10797	10892	0.000	10797	0.9666	10797.0	365	 
10797	11872	-45.130	10797	0.7256	10797.0	365	 
11872	12132	0.073	11872	0.9495	11872.0	365	 
17135	17220	0.000	17135	0.8922	17135.0	369	 
16821	17220	0.000	16821	0.8958	16821.0	369	 
16821	17135	0.000	16821	0.9083	16821.0	369	 
2178	3445	0.023	2178	0.8456	2178.0	370	 
3182	3445	-0.000	3182	0.9529	3182.0	370	 
2906	3182	-0.000	2906	0.91	2906.0	370	 
2511	3182	0.037	2511	0.9608	2511.0	370	 
2178	2511	-0.014	2178	0.9057	2178.0	370	 
2511	2906	0.037	2511	0.9649	2511.0	370	 
2178	2906	0.023	2178	0.9644	2178.0	370	 
2511	3445	0.037	2511	0.9722	2511.0	370	 
2906	3445	-0.000	2906	0.9209	2906.0	370	 
2178	3182	0.023	2178	0.8249	2178.0	370	 
13678	14746	162.055	13678	0.794	13678.0	372	C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
10187	14700	-253.240	10187	0.7154	10187.0	372	 
14042	14900	148.038	14042	0.8366	14042.0	372	 
9947	10187	0.000	9947	0.7532	9947.0	372	 
13678	14700	-28.031	13678	0.8695	13678.0	372	C2H4
14900	15318	-14.018	14900	0.7051	14900.0	372	methanol (-H2O):CH2
13678	14900	148.039	13678	0.7907	13678.0	372	 
14700	14746	190.087	14700	0.8077	14700.0	372	 
15062	15318	-0.000	15062	0.7144	15062.0	372	 
14042	14700	-28.032	14042	0.894	14042.0	372	C2H4
14255	14900	176.071	14255	0.8209	14255.0	372	 
14255	15062	162.054	14255	0.8996	14255.0	372	C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
14255	14746	190.087	14255	0.8088	14255.0	372	 
13678	14042	0.001	13678	0.8876	13678.0	372	 
14042	14255	-28.033	14042	0.9055	14042.0	372	C2H4
14746	14900	-14.016	14746	0.8282	14746.0	372	methanol (-H2O):CH2
14042	14746	162.054	14042	0.8258	14042.0	372	C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
14900	15062	-14.018	14900	0.8245	14900.0	372	methanol (-H2O):CH2
13678	15062	134.021	13678	0.8563	13678.0	372	 
10187	14255	-253.241	10187	0.7285	10187.0	372	 
9947	14746	-63.154	9947	0.7524	9947.0	372	 
14700	14900	176.070	14700	0.8147	14700.0	372	 
9947	15062	-91.187	9947	0.7978	9947.0	372	 
9947	14900	-77.170	9947	0.7724	9947.0	372	 
13678	14255	-28.032	13678	0.8952	13678.0	372	C2H4
9947	13678	-225.209	9947	0.7974	9947.0	372	 
14255	14700	0.001	14255	0.9147	14255.0	372	 
14042	15062	134.020	14042	0.8915	14042.0	372	 
14042	15318	134.020	14042	0.7148	14042.0	372	 
9947	14700	-253.240	9947	0.8249	9947.0	372	 
14746	15062	-28.034	14746	0.8398	14746.0	372	C2H4
14746	15318	-28.034	14746	0.7112	14746.0	372	C2H4
10187	13678	-225.209	10187	0.7018	10187.0	372	 
9947	14255	-253.241	9947	0.8274	9947.0	372	 
14700	15062	162.053	14700	0.8963	14700.0	372	C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
9947	14042	-225.208	9947	0.8059	9947.0	372	 
72	19607	0.000	72	0.9434	72.0	373	 
19428	19698	0.000	19428	0.9618	19428.0	373	 
19480	19607	0.000	19480	0.9613	19480.0	373	 
19240	19428	0.000	19240	0.9572	19240.0	373	 
19022	19289	0.000	19022	0.9479	19022.0	373	 
18927	19158	0.000	18927	0.9615	18927.0	373	 
18927	19357	0.000	18927	0.9461	18927.0	373	 
19607	19698	0.000	19607	0.9448	19607.0	373	 
19240	19480	0.000	19240	0.9496	19240.0	373	 
19289	19357	0.000	19289	0.9526	19289.0	373	 
19480	19698	0.000	19480	0.9529	19480.0	373	 
19357	19428	0.000	19357	0.955	19357.0	373	 
19357	19480	0.000	19357	0.9456	19357.0	373	 
19289	19480	0.000	19289	0.9458	19289.0	373	 
19607	19755	0.000	19607	0.9508	19607.0	373	 
19289	19607	0.000	19289	0.9469	19289.0	373	 
19022	19240	0.000	19022	0.9435	19022.0	373	 
19289	19755	0.000	19289	0.9434	19289.0	373	 
19240	19357	0.000	19240	0.9678	19240.0	373	 
19289	19428	0.000	19289	0.9516	19289.0	373	 
19357	19698	0.000	19357	0.9627	19357.0	373	 
19357	19607	0.000	19357	0.9371	19357.0	373	 
19158	19357	0.000	19158	0.9592	19158.0	373	 
72	19289	0.000	72	0.946	72.0	373	 
19240	19698	0.000	19240	0.9651	19240.0	373	 
19158	19240	0.000	19158	0.961	19158.0	373	 
19240	19289	0.000	19240	0.9657	19240.0	373	 
19480	19755	0.000	19480	0.9599	19480.0	373	 
19289	19698	0.000	19289	0.9602	19289.0	373	 
18927	19240	0.000	18927	0.9489	18927.0	373	 
19240	19607	0.000	19240	0.9414	19240.0	373	 
18927	19289	0.000	18927	0.9424	18927.0	373	 
3526	3763	-0.000	3526	0.8423	3526.0	375	 
3223	3526	-0.000	3223	0.9555	3223.0	375	 
3223	3763	-0.000	3223	0.8194	3223.0	375	 
11280	12700	0.000	11280	0.7854	11280.0	376	 
4337	4690	0.000	4337	0.8182	4337.0	377	 
4337	4847	-0.000	4337	0.8754	4337.0	377	 
4690	4847	-0.000	4690	0.7966	4690.0	377	 
12815	13289	0.000	12815	0.8171	12815.0	379	 
12155	13289	51.956	12155	0.7668	12155.0	379	 
8217	8420	-0.000	8217	0.8301	8217.0	380	 
12200	12213	-18.011	12200	0.7353	12200.0	381	H2O
11714	12200	0.001	11714	0.7331	11714.0	381	 
12213	12218	-1.002	12213	0.7297	12213.0	381	isotope_13C:H
15265	18143	28.031	15265	0.863	15265.0	382	C2H4
15265	15891	14.016	15265	0.8461	15265.0	382	methanol (-H2O):CH2
5791	5801	0.020	5791	1.0	5791.0	383	 
8560	18921	205.989	8560	0.8087	8560.0	385	 
13618	18921	129.990	13618	0.8448	13618.0	385	 
2270	14903	-0.000	2270	0.9522	2270.0	386	 
12068	14638	-0.151	12068	0.8726	12068.0	386	 
14287	14903	-0.000	14287	0.951	14287.0	386	 
14287	14638	0.000	14287	0.9728	14287.0	386	 
14638	14903	-0.000	14638	0.9511	14638.0	386	 
2270	14287	-0.000	2270	0.9661	2270.0	386	 
12068	14903	-0.151	12068	0.8354	12068.0	386	 
12270	14638	0.000	12270	0.9721	12270.0	386	 
8156	14638	-0.011	8156	0.9104	8156.0	386	 
8156	12560	-0.011	8156	0.8865	8156.0	386	 
8156	12270	-0.011	8156	0.8952	8156.0	386	 
12068	14287	-0.151	12068	0.8635	12068.0	386	 
12270	14287	0.000	12270	0.9645	12270.0	386	 
12560	14903	0.000	12560	0.9276	12560.0	386	 
12560	14287	0.000	12560	0.9573	12560.0	386	 
2270	12560	-0.000	2270	0.9541	2270.0	386	 
2270	14638	-0.000	2270	0.972	2270.0	386	 
2270	12068	0.151	2270	0.8576	2270.0	386	 
2270	12270	-0.000	2270	0.9662	2270.0	386	 
12270	12560	0.000	12270	0.9693	12270.0	386	 
12270	14903	0.000	12270	0.9457	12270.0	386	 
12560	14638	0.000	12560	0.9555	12560.0	386	 
8156	14287	-0.011	8156	0.9108	8156.0	386	 
12068	12560	-0.151	12068	0.8629	12068.0	386	 
8156	12068	0.140	8156	0.8348	8156.0	386	 
8156	14903	-0.011	8156	0.891	8156.0	386	 
2270	8156	0.011	2270	0.9176	2270.0	386	 
12068	12270	-0.151	12068	0.88	12068.0	386	 
17255	17380	-0.001	17255	0.9119	17255.0	387	 
16957	17380	-0.001	16957	0.9023	16957.0	387	 
17380	17756	-0.004	17380	0.8578	17380.0	387	 
17570	17756	-0.008	17570	0.8077	17570.0	387	 
17756	17847	-0.001	17756	0.8693	17756.0	387	 
16957	17068	0.006	16957	0.8217	16957.0	387	 
17255	17756	-0.006	17255	0.8232	17255.0	387	 
16869	17287	-0.000	16869	0.9356	16869.0	387	 
17446	17756	-0.011	17446	0.7621	17446.0	387	 
16957	17756	-0.005	16957	0.8303	16957.0	387	 
17847	18153	-0.002	17847	0.8266	17847.0	387	 
17255	17446	0.005	17255	0.9156	17255.0	387	 
17255	17287	0.006	17255	0.9324	17255.0	387	 
17287	17570	-0.004	17287	0.8534	17287.0	387	 
16957	17255	0.000	16957	0.9004	16957.0	387	 
16869	17068	0.000	16869	0.9344	16869.0	387	 
17068	17446	-0.001	17068	0.8987	17068.0	387	 
17446	17570	-0.003	17446	0.8378	17446.0	387	 
17068	17570	-0.004	17068	0.8332	17068.0	387	 
17380	17570	0.003	17380	0.8789	17380.0	387	 
17380	17847	-0.006	17380	0.8284	17380.0	387	 
17255	17570	0.002	17255	0.8798	17255.0	387	 
17068	17380	-0.008	17068	0.8515	17068.0	387	 
16957	17570	0.002	16957	0.8485	16957.0	387	 
16957	18153	-0.008	16957	0.73	16957.0	387	 
16869	17255	-0.006	16869	0.9091	16869.0	387	 
16869	17380	-0.008	16869	0.8266	16869.0	387	 
17380	17446	0.006	17380	0.8644	17380.0	387	 
