row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4_Sel_WT4_ex10.mzML Peak area,1_Sel_WT1_ex10.mzML Peak area,2_Sel_WT2_ex10.mzML Peak area,3_Sel_WT3_ex10.mzML Peak area,6_Sel_delta1_ex10.mzML Peak area,7_Sel_delta2_ex10.mzML Peak area,8_Sel_delta3_ex10.mzML Peak area,11_Sel_WT1_stat10.mzML Peak area,12_Sel_WT2_stat10.mzML Peak area,5_Sel_WT5_ex10.mzML Peak area,10_Sel_delta5_ex10.mzML Peak area,14_Sel_WT4_stat10.mzML Peak area,9_Sel_delta4_ex10.mzML Peak area,13_Sel_WT3_stat10.mzML Peak area,Medium_Blank10.mzML Peak area,16_Sel_delta1_stat10.mzML Peak area,15_Sel_WT5_stat10.mzML Peak area,18_Sel_delta3_stat10.mzML Peak area,19_Sel_delta4_stat10.mzML Peak area,20_Sel_delta5_stat10.mzML Peak area,17_Sel_delta2_stat10.mzML Peak area,Unnamed: 34
12245,531.2931,9.227023,,,,6,82,[M+K]+,,6,12063;12245;12483;12242;12045;12266,492.3297,307171.97,85095.695,101904.6,334647.6,140090.81,206606.5,125307.33,136068.06,91314.74,94390.79,35802.31,132598.88,124686.14,87787.95,0,86868.29,126767.516,236147.89,217730.84,153260.58,124346.66,
12584,531.293216,9.364412,,,,6,82,[M+K]+,,6,12529;12591;12534;12784;12810;12584,492.3297,234736.6,313194.44,216195.67,181519.36,189724.03,333799.1,201229.81,187393.6,140641.92,282634.75,39858.43,248423.72,151646.05,217076.03,0,175802.22,180645.2,230083.98,220401.86,101677.5,162006.97,
13523,531.3863922,9.82019,,,,,,,,,,,0,0,0,0,974.486,0,0,0,0,360169.9,0,1113.1257,0,0,0,0,1270.2568,0,0,0,0,
13193,531.3872817,9.674968,,,,,,,,,,,0,0,0,0,939.289,0,0,0,0,155126.14,1046.5687,0,960.4335,0,0,0,1077.3105,0,0,0,2475.8467,
15895,531.4082981,11.077565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21918.676,0,0,0,0,0,0,0,0,0,0,0,
6556,531.8218499,4.3244247,,,,,,,,,,,54703.164,168535.11,132045.55,280816.28,54761.13,121566.664,163569.56,0,339.4229,73671.805,26673.867,2046.7017,157702.7,1044.5928,0,1027.0624,854.00305,3986.7673,7362.7974,11044.942,1743.5787,
10804,532.2061422,8.014875,,,,,,,,,,,415.48492,0,14405.011,0,2867.211,0,0,0,0,548.4154,0,0,0,0,0,0,0,0,1009.2208,0,371.03973,
5761,532.2615232,3.081504,,,,,,,,,,,0,37602.863,3758.512,2716.2583,0,2763.9094,762.0766,0,0,2081.2026,0,0,0,0,0,0,0,0,0,1159.6456,0,
15286,532.3913091,10.613728,,,,,,,,,,,627.8778,1367.2263,2850.8801,1105.4229,4889.4395,431.61108,659.0921,0,691.3738,113757,2053.6792,883.3174,1748.2296,3253.5615,21397.625,972.09656,1594.0992,1132.4565,698.2539,539.7184,0,
15259,532.5298328,10.622211,,,,,,,,,,,0,0,0,0,27350.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15454,532.5298541,10.732487,,,,,,,,,,,0,0,0,0,35197.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4047,532.7551038,1.6422704,,,,,,,,,,,3069.9421,35354.258,36770.324,41361.418,8315.723,43553.426,18093.291,649.2501,0,54035.676,1865.9663,1189.1127,10069.34,1278.9396,0,437.0453,1384.7158,0,916.24023,0,2381.7532,
5490,533.2331053,2.7892253,,,,,,,,,,,82855.93,72225.72,60612.12,64170.676,14289.255,5449.937,620.23364,0,0,43435.027,0,0,316.0528,0,0,0,0,0,1210.1469,0,0,
11988,533.2854541,9.1070175,,,,,,,,,,,0,0,0,0,0,0,0,3105.8657,3080.3171,0,0,3305.461,0,782.1658,0,9624.358,3284.15,1955.5616,31985.854,4096.2754,35282.688,
6340,533.3407467,3.9648082,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46004.26,0,0,0,0,0,0,0,0,0,0,0,
15068,533.3816751,10.492024,,,,,,,,,,,0,0,0,0,0,0,0,0,0,78144.51,0,0,0,0,0,0,0,0,0,0,0,
1384,534.1950847,0.5233989,,,,,,,,,,,2031.7681,16738.77,1928.9065,13912.54,2362.812,2464.5942,6086.343,2802.3335,14033.941,0,1140.7307,5090.309,5459.644,208976.33,0,8147.385,19965.793,63962.016,69763.79,44320.04,4475.2134,
2288,534.1954778,0.81744707,,,,,,,,,,,919.45294,17462.09,6369.447,8187.778,9125.123,6988.4126,2745.8625,61007.273,41527.527,34288.605,938.8302,139054.77,13523.767,52251.39,0,8851.956,36756.625,15875.925,24784.764,30068.51,56528.61,
1978,534.1954727,0.75549704,,,,,,,,,,,3027.2598,10515.277,15529.128,7910.4995,17086.45,14372.855,10649.749,38580.125,10223.053,8296.717,8705.014,59294.227,8987.148,130024.86,0,51294.82,33020.3,70907.11,94133.74,83607.61,18993.457,
6546,534.8068653,4.301315,,,,,,,,,,,5046.113,61676.402,43299.848,78187.38,2360.128,14057.128,11940.651,1012.93994,680.1448,22267.629,0,5348.0186,4714.899,6155.8,0,326.11755,0,9322.739,0,38688.344,286.6742,
14588,535.2699142,10.227159,,,,,,,,,,,212333.81,165698.69,128085.63,437558.5,119598.4,121464.71,154418.33,40012.38,35069.617,70727.78,79039.305,6521.076,148136.05,30088.213,0,8470.639,5071.071,80071.77,15649.92,99675.16,10024.895,
17265,535.4293472,12.101814,,,,76,,,,,,,96480.016,0,29393.012,4804.3613,2773.0347,6974.498,67227.54,0,19658.512,23638.248,20004.59,1828.6902,18450.31,7110.4736,0,11180.178,15147.008,71860.42,0,12185.455,370.6473,
16986,535.4295317,11.923113,,,,83,,,,,,,144408.34,0,56916.062,44709.754,24517.623,43877.145,101489.27,0,85111.31,59290.19,96967.19,16380.917,41469.69,28651.355,0,146645.25,64673.984,86556.12,1080.938,30131.816,25149.482,
16437,535.4295664,11.57507,,,,133,,,,,,,299241.06,0,96687.86,27262.617,57836.57,2963.9453,160141.88,475.98447,439121.03,161086.03,118776.19,31251.8,139713.33,107566.29,0,237168.7,211506.2,426420.6,6659.1196,26767.973,58412.24,
15922,535.4295027,11.122543,,,,76,,,,,,,1921.4818,0,0,0,3639.238,0,79444.58,0,92441.59,3485.0317,86970.12,4307.1045,109081.625,54807.9,0,68017.15,36594.797,202576.4,864.82825,92703.75,1889.7878,
16139,535.4295639,11.291627,,,,76,,,,,,,134355.56,0,19115.701,2421.9023,62579.297,1480.324,151709.25,0,97123.05,68247.7,46063.83,2388.5024,50189.426,38790.37,0,96529.55,26728.258,48501.477,0,18145.758,690.8098,
15779,535.4294425,10.9940195,,,,76,,,,,,,0,0,0,0,0,0,2335.7092,0,75611.18,0,25343.791,3696.178,10107.292,185535.67,0,146026.64,155640.22,153155.08,864.82825,54707.33,476.78204,
16306,535.4296645,11.417756,,,,76,,,,,,,64258.055,0,51159.266,24226.479,30122.854,997.44495,80927.15,0,70765.984,55772.414,54752.38,12166.606,30518.713,227647.75,0,52931.812,121000.32,129270.86,0,25937.232,1506.4034,
16700,535.4297647,11.768379,,,,76,,,,,,,210155.14,0,131350.52,31929.951,24956.227,1932.1255,124433.625,567.1061,102689.13,124796.984,66439.72,8770.651,135583.1,176331.83,0,92436.375,153241.8,177228.16,3326.986,38065.625,29400.13,
4800,535.7439539,2.0828676,,,,,,,,,,,34721.91,0,0,0,0,0,0,0,0,2377.587,0,0,0,0,0,0,0,0,0,635.76044,0,
5962,535.8154578,3.3238935,,,,,,,,,,,0,66498.38,23760.707,5552.6543,0,2141.9868,4678.093,0,0,5462.8926,1149.0519,0,3585.0774,0,0,0,0,0,0,0,0,
5691,535.8154956,3.0521045,,,,,,,,,,,11040.701,6925.9517,34349.777,15798.069,22109.14,0,3858.1675,0,0,15742.77,0,0,2110.6882,0,0,0,0,0,0,0,0,
16261,536.1658267,11.379311,,,,,,,,,,,1796.8583,3500.4688,5561.762,7699.6914,3036.0417,2182.1196,1745.7582,5609.905,2302.009,47564.652,1335.5264,1068.3788,3682.9055,771.87305,30171.887,1480.087,1011.02454,3257.2585,3743.1052,0,0,
1508,536.209793,0.50230265,,,,,,,,,,,16565.904,13246.973,3410.6484,4031.1274,0,0,0,265892.34,194024.22,0,0,157055.12,0,147185.22,0,0,25451.639,0,0,0,0,
780,536.210011,0.3397496,,,,33,,,,,,,0,1300.178,0,1089.8821,0,0,0,226041.31,207201.88,845.65063,0,175686.62,0,209310.66,0,0,77317.54,0,0,0,0,
12521,536.3792589,9.341507,,,,10,83,[M+NH4]+,,3,12495;12521;12323,518.3456,176646.97,109260.89,82521.914,99387.85,44068.812,60732.996,47592.348,318170.4,249137.8,68898.12,7346.545,398898.53,33239.594,295297.53,0,278539.6,377458.6,727902,895975,440324.7,499029.12,
11353,536.3794904,8.687892,,,,57,,,,,,,376.8309,0,1069.7318,0,0,440.00766,0,285.01657,1123.4948,793.54834,0,5635.2495,0,1192.7657,0,9760.776,5671.084,3949.2383,19608.91,5027.902,10151.634,
11652,536.3793881,8.960657,,,,31,,,,,,,95948.805,136382.06,95452.74,44047.797,18557.76,102633.516,57585.625,92902.07,200272.53,6096.358,2696.4558,316285.97,34468.64,148349.4,0,491510.4,291119.28,145306.6,250749.17,91064.16,445161.28,
12764,536.3793476,9.431864,,,,112,84,[M+NH4]+,,2,12836;12764,518.3455,228349.1,198359.2,149517.39,143047.5,61074.426,84604.31,50026.703,461023.88,385861.84,59478.395,4153.1797,846183.25,48416.63,501115.66,0,641347.4,728852.56,348550.22,363680.94,194695.9,693394.9,
12975,536.379413,9.483316,,,,112,84,[M+NH4]+,,2,12836;12975,518.3455,115021.695,49570.695,70976.67,55498.184,27052.627,41506.926,18509.871,331789.9,258416.3,40056.574,2880.5798,437629.16,15882.336,320687.3,0,415941.12,405121.4,527777.9,542458.9,347187.16,532948.06,
11527,536.3794996,8.809757,,,,21,,,,,,,51685.633,197050.86,58680.168,30084.912,19036.156,53113.32,31738.008,83385.19,115095.41,14615.064,7981.704,130909.125,39667.047,97726.31,0,193850.83,151953.22,152227.2,332778.72,128351.79,243918.03,
17014,536.4372353,11.947597,,,,83,,,,,,,956576.3,0,690519.8,331516.3,391798.03,144516.84,2128745,0,961570.4,441318.22,888380.94,313927.72,471541.34,744883.6,0,828676.25,2849808.5,1168850.4,90817.08,606835.44,192244.42,
16554,536.4372058,11.656344,,,,133,,,,,,,1290795.1,0,700341.4,227695.62,317201.25,297215.34,1507808.5,0,761546.75,346536.8,886112.06,292179,1007616,1388271.1,0,1811827.6,858256.3,1355811.5,105188.05,678255.5,350983.7,
15316,536.4373056,10.664229,,,,,,,,,,,0,0,0,0,1565.8966,0,0,0,1359.2205,1725.9679,2924.5947,0,2365.953,4917.1577,0,7212.963,2822.071,34821.902,1043.4796,581.3385,0,
16812,536.4372381,11.80196,,,,76,,,,,,,1692271.8,0,730820.56,214240.9,667420.44,150228.83,981719.4,0,1201032.1,1347631.1,563218.1,136213.25,854816.8,2177817,0,1934664.5,1073677.8,1631325.2,77208.48,436944.1,191643.3,
16330,536.4372313,11.412866,,,,76,,,,,,,536517.6,0,636380.2,556031.75,343813.5,236106.66,865808.5,0,1188756.5,569780,1875221.1,365928.97,345039.88,2018056.5,0,662827.75,1369392.4,1375267.1,32360.576,225470.33,234687.77,
16216,536.4372414,11.285631,,,,76,,,,,,,927035.94,0,399584.38,270227.84,291853.1,311955.03,1828793.2,0,1575509.5,750401.7,1041218.4,389794.1,939680.1,521885.44,0,1230789.2,582567.06,581127.94,234245.45,367766.84,95724.266,
15866,536.4372728,11.099677,,,,76,,,,,,,24384.943,0,1319.4989,1742.5615,42953.438,5043.639,333985.38,0,615169.75,7910.0283,1060283.6,124128.53,311124.6,1290157.1,0,836012.8,681594.9,2683694.2,200518.86,2026699.2,90743.734,
16425,536.4372075,11.537353,,,,133,,,,,,,133918.77,0,357311.62,449682.34,262879.72,104102.24,958491.94,0,1094577,328847.7,356387.94,195469.62,2075534.2,980118.5,0,1638102,1340309.8,2156043.8,47161.73,366498.38,182024.95,
18027,536.4374979,12.920071,,,,76,,,,,,,34343.867,0,3937.413,429.58466,624.9458,0,20540.676,480.4849,17622.604,51471.074,2214.495,3371.458,3559.314,3452.92,0,1908.4314,43548.42,15702.638,770.82324,5611.464,77714.195,
16007,536.4372756,11.186525,,,,76,,,,,,,332464.88,0,100075.24,119212.766,406553.75,24757.547,977329.06,0,1356246.6,147015.44,780916.2,146191.61,1471521.5,874691.44,0,1569268.9,274605.28,864747.7,99621.805,307039.84,166613.47,
17062,536.4372614,12.061512,,,,83,,,,,,,1598538.9,0,202182.55,89187.84,209012.22,97524.76,627327.3,0,546975.6,1219908.6,138497.48,72899.32,541655.75,171985.95,0,1150015.5,451468.84,1216272.5,77407.52,337796.06,172684.7,
15713,536.4375152,10.95754,,,,76,,,,,,,364.61856,0,0,0,1303.0735,0,34479.445,0,1456239.4,2654.958,223872.36,719666.7,13416.619,1590275.2,0,1454241,2914019,1955092.8,150644.6,2019361.8,395041.12,
15505,536.4375473,10.823435,,,,,,,,,,,0,0,0,0,2645.3071,0,797.84265,0,9932.229,0,4537.833,98648.336,15378.553,195536.4,0,10870.779,322387.4,12139.911,831.2565,88553.05,37785.152,
17292,536.4372865,12.184469,,,,,,,,,,,278851.66,0,307398.84,23238.44,54727.543,59337.3,313620.7,0,160739.6,242433.4,111102.35,27216.812,131167.27,234637.6,0,263621.7,364037.22,160198.28,42585.16,249396.02,17990.295,
17451,536.4373892,12.343647,,,,,,,,,,,233599,0,83332.67,23893.139,38895.71,9344.468,112001.336,0,100825.305,167609.75,21377.23,9171.93,60904.258,20172.44,0,87047.7,93916.41,310471.1,6222.231,62732.082,6843.925,
17927,536.4375325,12.785007,,,,,,,,,,,5311.3936,0,3424.3547,355.1148,2510.059,0,18816.703,0,14115.647,19095.947,2185.3882,1872.7937,6724.6943,7469.393,0,3363.5215,2076.1108,22476.72,770.82324,3628.4307,6496.9434,
17579,536.4374205,12.477033,,,,,,,,,,,120185.13,0,22046.855,11495.436,17291.521,12498.215,161972.81,0,70426.11,57009.16,41659.49,2055.8467,49918.727,48561.91,0,38475.44,53120.383,135023.14,5798.159,33951.434,5496.394,
17694,536.4375402,12.594626,,,,,,,,,,,80686.78,0,10588.151,3091.8784,21587.627,2133.899,22182.225,0,35622.805,76410.54,33453.656,276.55927,71361.94,17982.037,0,9791.223,24611.658,37165.465,518.9984,21864.188,995.79443,
17772,536.4375975,12.7239485,,,,76,,,,,,,86462.88,0,11112.521,2348.1768,1218.192,797.52136,32109.99,0,14730.764,32841.055,6191.1533,782.2448,34124.332,6676.7637,0,19669.148,25588.379,23461.504,0,4562.493,6105.2993,
18119,536.437531,13.186934,,,,,,,,,,,18853.406,0,246.9791,499.21747,0,797.6897,25911.615,715.40393,7818.7056,10176.756,2799.071,6610.8604,2231.9878,1256.3457,0,2535.5415,31443.22,5480.4834,408.33557,1802.0264,29479.355,
15855,536.4885437,11.05156,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44228.46,0,0,0,0,0,0,0,0,0,0,0,
14569,537.1495265,10.22874,,,,13,104,[M+H]+,,2,14569;14558,536.1421,68992.586,126124.61,104699.45,109031.94,59227.9,69248.86,66505.71,63933.86,59160.33,845691,59383.902,67826.14,78626.484,94492,126640.39,49911.867,43024.188,46593.94,41452.07,34753.453,35311.094,
14268,537.1495655,10.140272,,,,2,103,[M+H]+,,2,14283;14268,536.1422,29863.021,67036.21,65772.266,50854.797,27653.146,37953.785,40824.492,40613.03,46384.984,209320.22,39393.17,37608.59,20890.191,30267.746,95999.984,53716.477,48371.617,62868.85,68754.4,87291.48,59391.34,
3649,537.1854616,1.3754439,,,,,,,,,,,2037.718,2030.7574,1811.8809,34777.734,1225.4324,3327.047,1249.2561,0,0,2613.7292,700.10815,0,3030.6057,0,0,0,370.47113,0,0,0,0,
5883,537.2564671,3.282612,,,,,,,,,,,7521.971,25109.27,18150.316,22353.074,31953.188,11916.775,18114.076,0,7303.457,25240.88,4171.938,227.20818,13150.444,749.61285,0,1199.9756,0,6132.746,0,16749.422,0,
5983,537.2565641,3.3722682,,,,,,,,,,,35413.195,58903.363,67761.164,68533.21,73556.195,27379.143,34649.105,0,19871.79,64808.883,10427.17,3691.2825,32766.914,2016.2267,0,4054.777,0,4341.105,0,16996.527,0,
11204,537.2725738,8.436083,,,,,,,,,,,0,0,0,0,0,452.7166,0,251.8222,377.45752,0,0,1397.6272,0,0,0,3546.5876,995.20123,463.7811,1873.9978,519.39655,32690.338,
11047,537.2726569,8.321926,,,,,,,,,,,335.50336,0,423.15857,0,270.06012,191.3352,192.16566,539.6001,2551.8938,0,0,1727.8564,0,240.63661,0,39539.34,2808.4888,418.72504,2060.979,190.6562,94381.41,
10856,537.2730049,8.101894,,,,,,,,,,,0,0,424.78317,0,0,251.88783,0,1408.1259,4268.058,0,0,1148.1991,0,298.68182,0,38872.246,4822.9897,2773.1875,68902.39,3297.3706,65068.133,
10928,537.2728525,8.123747,,,,,,,,,,,278.91104,0,424.78317,0,0,251.88783,0,1408.1259,4268.058,0,0,1148.1991,0,298.68182,0,9771.703,4822.9897,2826.2146,6376.598,924.5847,22936.965,
15717,537.4409062,10.981089,,,,,,,,,,,0,0,0,0,0,0,14933.944,0,135264.72,1540.1826,31983.234,46608.94,23421.445,683803.94,0,82829.875,224254.86,209055.28,48313.133,198211.3,20021.375,
15260,537.5353726,10.597222,,,,,,,,,,,0,0,0,0,12736.152,0,0,0,0,0,0,0,0,0,898.82104,0,0,0,0,0,0,
15514,537.5350874,10.85551,,,,,,,,,,,0,622.1026,0,0,31131.062,582.65784,0,0,0,0,0,0,0,0,0,0,0,581.30334,0,0,0,
15752,537.535308,10.952232,,,,,,,,,,,0,0,0,0,22971.53,358.50323,0,0,0,0,0,0,0,0,0,0,0,422.79346,0,0,0,
14707,537.5347356,10.231032,,,,,,,,,,,0,0,0,683.5626,142190.11,1071.3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5549,537.6017094,2.886053,,,,,,,,,,,47958.93,116554.74,174211.6,236670.95,100857.9,95762.125,99402.016,3454.5632,7468.371,156053.78,37061.684,20282.531,86212.68,17962.229,0,12352.43,6776.1533,16647.451,6571.3354,36297.71,13219.324,
5352,537.6007315,2.6817486,,,,,,,,,,,0,1309.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23773.59,
12587,538.3943831,9.365932,,,,6,,,,,,,469623.28,412111.2,139657.05,269552.1,30416.195,205407.23,104514.27,135204.94,114877.25,6936.173,35885.63,227321.61,132384.78,198430.06,0,251749.77,199153.75,382986.12,244973.39,196975.17,126931.57,
13209,538.3944941,9.689304,,,,216,90,[M+NH4]+,,2,13209;13205,520.3608,74522.805,19856.168,16254.09,21493.746,8755.301,13941.414,5207.1807,25416.22,18134.697,6668.19,0,24410.764,3934.9758,17442.795,0,13318.429,36349.66,46373.777,51776.96,17112.523,15786.649,
13503,538.3947396,9.824692,,,,,,,,,,,76661.61,21294.555,15934.365,38356.84,5112.349,26240.482,5092.2725,62896.29,16525.244,2710.037,0,36638.61,2705.8213,34014.215,0,33070.195,66171.98,11519.207,34598.78,5746.4824,34505.203,
12042,538.3948269,9.225812,,,,6,,,,,,,297806.97,120195.25,82022.42,173172.8,37589.5,152686.34,85031.33,94046.516,82831.47,16751.832,29350.225,143715.95,102363.67,82483.13,0,119132.48,117279.51,270534.62,315231.94,178828.62,121414.94,
13156,539.1287958,9.642412,,,,,,,,,,,0,0,485.13147,0,0,0,0,0,0,171797.92,0,0,0,0,618.17816,0,0,0,0,0,0,
4717,539.184734,1.9985292,,,,,,,,,,,8505.372,15976.212,10044.931,43804.984,8673.747,2153.5693,8914.918,0,0,14457.878,0,0,3432.24,0,0,0,0,0,0,0,0,
4650,539.2348805,1.9157754,,,,,,,,,,,19181.992,47196.11,35711.297,41120.297,30261.957,2249.903,7080.125,700.2408,2758.413,44063.53,2520.7805,508.03674,1645.2798,1316.715,0,1655.7672,0,0,0,0,0,
13439,539.2655521,9.795406,,,,,,,,,,,0,0,1192.9185,0,0,0,0,15246.861,2387.4106,0,0,22378.639,0,21655.943,0,3110.3774,14519.4375,3247.477,5232.054,10789.6455,37279.836,
11985,539.2880938,9.023427,,,,,,,,,,,97743.15,11760.3955,9651.074,14327.11,3532.5132,99654.41,54125.15,42794.66,31335.186,14236.088,7094.7344,87219.27,49023.824,33565.242,0,47755.75,106926.25,114401.43,94489.984,84749.49,63999.457,
12321,539.2880798,9.227199,,,,,,,,,,,2494.649,0,411.90033,474.90466,2714.483,4436.1284,5435.039,3898.1855,4602.1055,1779.5244,4021.1172,15195.553,2424.5122,7012.7715,0,31248.379,13523.842,228057.44,28763.818,32042.03,37459.5,
11778,539.2882292,8.9846,,,,135,78,[M-H2O+H]+,,2,11796;11778,556.2916,441346.38,99203.71,140374.72,136128.22,70652.9,188721.8,109135.47,127484.305,148669.4,27040.09,7094.7344,189319.39,24294.361,88078.875,0,180823.34,175401.66,46692.88,15840.073,44461.598,385991.78,
18450,539.2885441,13.568624,,,,1,,,,,,,118161.19,3368.9116,109423.43,79819.91,43107.992,40499.633,81812.25,27595.365,49648.934,52461.805,38186.465,114441.414,70547.53,95475.37,2009.1118,107573.63,90417.87,123655.69,102495.64,118521.375,115112.07,
11548,539.2884964,8.8238735,,,,136,74,[M-H2O+H]+,,2,11548;11507,556.2917,132954.64,174710.36,25140.836,18366.865,19826.266,53310.426,20724.855,53170.38,66179.83,22584.055,11138.458,73155.64,30023.002,49947.504,0,90707.72,79969.65,113647.51,164776.55,113007.17,183933.36,
13188,539.2889438,9.693962,,,,,,,,,,,24881.65,0,1377.9572,25712.271,10241.971,7571.076,57074.45,7493.585,10341.51,3432.8252,36880.688,101870.805,51913.863,23784.943,0,141525.92,92640.81,332195.78,95378.56,104511.85,295012.62,
13613,539.2906592,9.839324,,,,,,,,,,,5029.0327,0,2189.3733,1935.7188,1583.5159,3466.8765,4518.3843,0,1199.4379,0,15795.542,9037.404,27115.559,7530.6406,0,6395.4785,20509.568,30414.45,42477.79,63748.535,28453.092,
12877,539.4158182,9.522706,,,,,,,,,,,0,247.70082,560.7925,0,0,0,0,0,0,77936.445,0,0,0,0,0,0,0,0,0,0,0,
15892,539.4664393,11.1219225,,,,76,,,,,,,2484.0664,34115.336,4271.4814,17287.275,0,28058.93,2307.4385,2100.0913,1024.9382,1492.8702,0,2425.6375,3139.9756,0,0,0,0,0,1020.2032,0,3845.2554,
6165,539.7752468,3.6710296,,,,,,,,,,,36431.363,15828.837,19601.734,59421.65,4210.293,2384.72,2535.386,0,0,4013.476,860.143,0,4991.332,0,0,0,0,0,4930.7104,0,0,
13110,540.4248076,9.626711,,,,,,,,,,,45439.535,90780.375,41563.56,147796.75,37261.98,92628.945,61391.715,43172.496,25316.182,0,15627.619,34677.902,50994.61,26313.31,7459.493,10934.838,28005.318,8917.679,6127.1016,19201.48,9974.908,
12906,540.4247242,9.535203,,,,,,,,,,,50771.324,22252.242,37357.65,74058.92,25442.715,85339.89,51031.324,42375.293,40545.125,6214.7617,16518.193,26675.502,52112.477,35945.117,595.1975,11515.446,16312.193,10277.376,39442.25,47689.65,28262.533,
15867,540.4461782,11.100661,,,,76,,,,,,,5377.1104,2477.6868,3358.227,11569.6455,2978.0444,7219.98,14224.117,4175.8857,30679.326,5608.2563,24792.996,31994.645,4355.018,15104.476,20132.508,21277.143,29131.078,14740.557,20215.479,30751.656,13174.166,
15223,540.4473686,10.602185,,,,76,,,,,,,10872.468,29589.385,20504.633,23487.758,30397.658,19245.564,32934.086,18973.992,32057.547,8839.101,41978.184,16458.479,19130.244,34956.023,36083,37050.863,31477.094,18720.854,17643.824,55594.957,42023.566,
15544,540.4469861,10.780564,,,,76,,,,,,,17451.523,31258.113,7713.2217,14143.479,19820.568,36240.188,12015.191,22875.684,17976.82,10235.442,12077.428,28472.346,26958.447,32640.227,19940.059,21476.75,26933.318,17081.627,22764.545,17377.387,21804.84,
16107,540.4471054,11.314684,,,,76,,,,,,,26589.422,7364.574,10399.309,9013.704,20387.26,20421.387,21884.734,4799.2915,41365.277,12524.6045,29677.123,19452.85,23554.049,20521.518,10061.963,19196.975,40525.312,24931.232,16100.336,51768.348,11982.49,
14883,540.4472295,10.357493,,,,110,,,,,,,58856.152,60604.703,71848.766,31116.613,67461.76,40834.453,34665.99,23296.893,14051.8125,38719.95,20108.682,64158.746,68745.14,75390.48,18241.414,66264.484,52976.883,61485.89,18988.395,28471.95,33762.973,
15698,540.4470031,10.924004,,,,,,,,,,,7068.533,7966.5044,7713.2217,6814.647,3118.1184,21383.605,40689.133,3973.3892,22164.512,20858.088,16745.7,28563.59,28377.918,37327.08,13982.668,23416.602,21871.318,23317.818,28073.248,38353.34,22438.582,
14134,540.447207,10.066042,,,,77,,,,,,,622575.3,659530.3,678728.3,505999.22,507127.1,629899.4,513041.97,505395.94,761398.4,4473586.5,517389.94,664263.6,518463.75,599021.56,723424.75,529788,433651.97,442915.06,420017.38,384095.2,499013.72,
18176,540.4475808,13.24543,,,,76,,,,,,,4672.307,19730.658,4280.99,15590.321,2116.2305,18970.648,17701.887,5716.056,30310.344,7241.6543,15138.263,14986.496,10643.812,4930.0513,39592.066,25484.201,26176.059,20411.014,17001.193,34232.863,29576.11,
15079,540.4472051,10.457867,,,,,,,,,,,15304.5205,27906.957,21449.496,14763.32,18872.662,35625.66,24367.701,44134.723,37676.062,35799.367,22156.97,20556.412,11103.8125,9819.389,12768.494,25569.883,37112.43,33982.535,46322.176,22266.016,37545.234,
13775,540.4472591,9.927103,,,,,,,,,,,133313.6,173862.78,285753.94,681203.8,168259.14,228594.02,200397.5,229166.1,243320.62,1543695.8,231239.44,266151.78,248863.28,132353.84,331440.44,160715.12,225109.55,309277.62,377924.56,188008.78,234499.56,
18352,540.4473788,13.490456,,,,,,,,,,,9278.883,3811.5435,3673.9592,1463.085,5912.9053,22812.037,14642.743,7400.71,13869.753,9980.18,26522.283,28245.725,22085.67,18074.854,16006.005,22941.234,20932.191,24304.723,7663.504,12948.908,7960.1416,
16660,540.4474526,11.709896,,,,,,,,,,,19155.066,6318.8755,6638.7266,13860.385,4673.585,23483.545,21746.756,12839.67,15974.9375,3054.841,29362.6,27880.547,24058.096,21291.674,797.7511,38920.516,18961.633,24538.213,6954.9404,22345.5,43321.1,
17041,540.4474394,12.006412,,,,76,,,,,,,11497.474,6291.242,6390.596,4207.3315,3240.5378,18712.625,17819.025,20740.393,8692.395,7655.8916,14941.736,23342.502,27680.639,43118.117,23899.355,22396.33,25585.607,29773.875,24670.488,27148.139,21766.14,
16893,540.4475564,11.83398,,,,76,,,,,,,3176.7334,15399.521,4198.4478,9069.11,3751.9797,33179.61,28870.94,3333.7314,26013.832,4440.9287,11435.966,7499.6436,21192.787,19485.572,23443.45,13975.014,15087.927,13756.547,15767.272,41965.867,16513.426,
